timestamp,open,high,low,close,volume,rsi_6,rsi_10,rsi_14,rsi_18,rsi_22,rsi_26,rsi_30,rsi_34,rsi_36,ema_20,ema_50,ema_100,ema_200,atr_6,atr_10,atr_14,atr_18,atr_22,atr_26,atr_30,atr_34,atr_38,atr_42,atr_46,atr_50,atr_54,atr_56,stoch_3,stoch_4,stoch_5,stoch_6,stoch_7,stoch_8,stoch_9,stoch_10,stoch_11,stoch_12,stoch_13,stoch_14,stoch_15,stoch_16,stoch_17,stoch_18,stoch_19,stoch_20,stoch_21,stoch_22,stoch_23,stoch_24,stoch_25,stoch_26,cci_4,cci_6,cci_8,cci_10,cci_12,cci_14,cci_16,cci_18,cci_20,cci_22,cci_24,cci_26,cci_28,cci_30,cci_32,cci_34,cci_36,cci_38,cci_40,wpr_4,wpr_6,wpr_8,wpr_10,wpr_12,wpr_14,wpr_16,wpr_18,wpr_20,wpr_22,wpr_24,wpr_26,wpr_28,wpr_30,wpr_32,wpr_34,wpr_36,wpr_38,wpr_40,adx_4,adx_6,adx_8,adx_10,adx_12,adx_14,adx_16,adx_18,adx_20,adx_22,adx_24,adx_26,adx_28,adx_30,adx_32,adx_34,adx_36,ema_long,macd,macd_signal,macd_hist,bb_position,hour,dow,session_london,session_ny,session_asia,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,session_london_ny_overlap,session_active_count,week_start,week_end,ret_1,ret_3,ret_5,ret_10,ret_20,close_zscore,pct_rank,sharpe_20,hl_range,body_size,d1_rsi,d1_ema_fast,d1_ema_slow,d1_trend_dir,d1_atr,d1_atr_pct,d1_adx,d1_alignment,atr_percentile_100,atr_zscore_100,vol_state,adx_trending,adx_strong,range_pos_50,range_pos_20,dist_ema50,dist_ema200,ex_tema,ex_dema,ex_ama,ex_env_upper,ex_env_lower,ex_env_position,ex_fractal_up,ex_fractal_down,ex_rvi,ex_rvi_signal,ex_obv,ex_mfi,ex_ac,ex_adxw,ex_adxw_plus_di,ex_adxw_minus_di,ex_chv,ex_pvt,ex_roc,ex_wpr,candle_hammer,candle_engulfing,candle_inside,candle_outside,candle_star,candle_soldiers,candle_marubozu,candle_harami,candle_piercing,candle_mathold
2022.05.26 00:00,127.25700,127.51200,127.11700,127.45100,15443,59.62260754,51.71241026,47.99703831,46.15696802,45.26364873,44.89338544,44.82908099,44.94932363,45.05485132,127.41019403,127.99773939,128.33548065,127.40734210,0.39383333,0.44310000,0.42857143,0.45261111,0.46081818,0.45896154,0.50600000,0.50805882,0.48960526,0.48642857,0.47993478,0.48606000,0.48640741,0.48803571,83.39663592,85.39379475,86.34538153,87.85714286,89.62711864,89.18590522,83.64864865,72.46546476,64.05215232,59.84145398,59.84145398,59.84145398,59.84145398,59.84145398,59.84145398,59.84145398,58.02399700,55.78586878,53.71398820,53.23357413,53.23357413,53.23357413,53.23357413,53.23357413,56.75306958,76.12392267,96.74283642,95.55468648,51.84238552,23.81484711,10.58572738,5.27983968,-4.44585920,-13.73833581,-21.14266733,-26.07826847,-26.87223543,-36.10226079,-42.27865477,-49.72608196,-56.42585152,-60.03210502,-61.42764972,-8.53146853,-8.43706777,-6.13682093,-6.10490112,-36.65893271,-36.65893271,-36.65893271,-36.65893271,-36.65893271,-43.65325077,-43.65325077,-43.65325077,-43.65325077,-57.72357724,-57.72357724,-62.14904679,-63.44158018,-65.62795090,-68.07950892,41.69891874,38.22375146,30.53579769,24.46665208,21.11651597,18.78887879,17.17546267,15.80849016,14.67385490,13.73834606,12.95947899,12.29557034,11.80766164,11.39179463,11.01230337,10.66777715,10.34995425,126.83700160,-0.26062591,-0.35698492,0.09635901,0.45327357,0.00000000,4.00000000,0.00000000,0.00000000,1.00000000,0.00000000,1.00000000,-0.43388374,-0.90096887,0.86602540,-0.50000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00152447,0.00312466,0.00397807,0.00016480,-0.00194988,-0.81288496,0.11000000,-0.05281595,0.00309923,0.00152215,47.66817336,125.97946223,117.08937701,1.00000000,1.22242857,0.66000000,41.99947456,0.00000000,0.58000000,-0.00922220,1.00000000,0.00000000,0.00000000,0.31920491,0.63341067,-0.00427148,0.00034266,127.21923269,127.10473623,127.68575315,127.37775050,127.12324950,1.28781616,0.00000000,0.00000000,-0.08173025,-0.13903241,928757.00000000,50.21283479,0.28016882,24.98479914,15.34087843,21.43609083,-11.65916881,2787.55498986,-0.27775380,-36.65893271,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000
2022.05.26 04:00,127.45000,127.58000,127.25100,127.35700,12922,54.36579739,49.10389925,46.34463245,44.96915211,44.34136068,44.13971625,44.19075644,44.39437969,44.53341864,127.40512793,127.97261235,128.31610479,127.40684118,0.37716667,0.43170000,0.43742857,0.43533333,0.44990909,0.46057692,0.49783333,0.50658824,0.49063158,0.48600000,0.47734783,0.48770000,0.48187037,0.48716071,68.05640711,73.29574577,76.35043123,77.82034908,80.17503805,82.96272073,83.74777975,79.29936306,69.02286902,61.83774834,57.77262181,57.77262181,57.77262181,57.77262181,57.77262181,57.77262181,57.77262181,56.01799775,53.85724585,51.85699410,51.39318885,51.39318885,51.39318885,51.39318885,112.96891747,70.90716742,82.21238938,96.71684850,78.04191304,42.76313090,23.29082397,14.13239035,7.60712204,-1.52691895,-10.73172837,-16.52246059,-18.95322286,-23.08503904,-32.14456801,-38.51847026,-46.80792686,-52.74384691,-55.71854567,-41.37291280,-28.48020434,-24.00430571,-18.26371826,-27.89017341,-42.11136891,-42.11136891,-42.11136891,-42.11136891,-47.08377519,-48.50361197,-48.50361197,-48.50361197,-60.50652948,-61.36275648,-61.36275648,-66.58855039,-68.58671703,-70.82724350,39.87352792,37.43270348,30.61126465,24.72822932,21.16962118,18.64464888,16.87064559,15.40666958,14.21241605,13.24061843,12.44127752,11.76839382,11.27357053,10.85705788,10.48265217,10.14687195,9.84042403,126.84131693,-0.23475265,-0.34235791,0.10760526,0.41392273,4.00000000,4.00000000,0.00000000,0.00000000,1.00000000,0.86602540,0.50000000,-0.43388374,-0.90096887,0.86602540,-0.50000000,0.00000000,1.00000000,0.00000000,0.00000000,-0.00073754,-0.00083945,0.00236114,0.00098246,-0.00324797,-0.88388061,0.09000000,-0.08871192,0.00258329,0.00073023,47.04591792,125.97577596,117.08862801,1.00000000,1.22728571,0.66000000,40.60784093,0.00000000,0.42000000,-0.26896888,1.00000000,0.00000000,0.00000000,0.29172757,0.57888631,-0.00481050,-0.00039120,127.27227001,127.14473816,127.68521880,127.34042750,127.08600107,1.06513671,0.00000000,0.00000000,-0.03579566,-0.10205913,915835.00000000,51.82170307,0.26396824,24.13445386,15.61849443,20.31912219,-14.11060392,2778.02451933,-0.23320273,-42.11136891,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-1.00000000,0.00000000,0.00000000
2022.05.26 08:00,127.35600,127.44100,126.55000,126.68300,21678,30.91388683,35.02738456,36.61178502,37.61930564,38.45548898,39.22873689,39.96928911,40.68377870,41.03124348,127.33635384,127.92203932,128.28376609,127.39963878,0.44966667,0.42920000,0.48092857,0.45605556,0.46150000,0.48107692,0.49160000,0.50920588,0.50584211,0.49869048,0.48915217,0.49636000,0.48925926,0.49082143,39.86761711,48.29246935,53.28322785,53.43059937,55.96569724,60.00677277,63.60554700,65.43818920,63.09461579,55.76345576,49.95860927,46.67440062,46.67440062,46.67440062,46.67440062,46.67440062,46.67440062,46.67440062,45.25684289,43.51117520,41.89517529,41.52046784,41.52046784,41.52046784,-133.33333333,-122.52964427,-101.79768434,-65.70917168,-58.47388172,-67.76718024,-77.14458813,-86.20886791,-94.94537043,-101.11590205,-105.36879220,-109.81949089,-115.38728892,-122.42253306,-119.42740286,-121.10061484,-120.70497032,-118.82980912,-115.90045484,-87.08737864,-87.08737864,-87.08737864,-84.46327684,-73.46437346,-81.20649652,-81.20649652,-81.20649652,-81.20649652,-81.20649652,-83.28173375,-83.28173375,-83.28173375,-83.28173375,-87.45644599,-87.45644599,-88.76949740,-89.15299632,-89.80169972,46.24781231,37.60091574,29.99502715,24.25176228,20.79877481,18.38530321,16.69345794,15.30641714,14.17343206,13.24715981,12.48084298,11.83207474,11.34920121,10.94031088,10.57157124,10.23963058,9.93571686,126.84000310,-0.26557272,-0.32817535,0.06260263,0.01065153,8.00000000,4.00000000,1.00000000,0.00000000,1.00000000,0.86602540,-0.50000000,-0.43388374,-0.90096887,0.86602540,-0.50000000,0.00000000,2.00000000,0.00000000,0.00000000,-0.00529221,-0.00451056,-0.00292002,0.00093233,-0.00804166,-1.59248371,0.01000000,-0.18821319,0.00703330,0.00531247,43.19288942,125.94934459,117.08325749,1.00000000,1.26778571,0.68000000,42.77266498,0.00000000,0.19000000,-0.72683334,0.00000000,0.00000000,0.00000000,0.09470915,0.18793503,-0.00968589,-0.00562512,127.07762655,127.01080648,127.68377693,127.26020450,127.00593836,-1.27008006,0.00000000,0.00000000,-0.00000000,-0.06013190,894157.00000000,49.93480276,0.18679882,24.89477848,13.55805739,28.01768380,-10.63198189,2663.29998907,-0.58966081,-81.20649652,1.00000000,0.00000000,0.00000000,0.00000000,-1.00000000,0.00000000,-1.00000000,0.00000000,0.00000000,0.00000000
2022.05.26 12:00,126.68200,127.28100,126.56500,127.17700,19173,49.91593250,47.32470930,45.62520917,44.64100745,44.14808401,43.97972759,44.02368899,44.20538329,44.33160875,127.32117729,127.89282209,128.26184993,127.39742347,0.50450000,0.46300000,0.49428571,0.46677778,0.47759091,0.48226923,0.48600000,0.52052941,0.51407895,0.50600000,0.49619565,0.49378000,0.49555556,0.49335714,39.63535474,41.40053867,46.42982765,46.42982765,46.58014732,49.04650385,51.21716848,54.02958044,56.53538813,55.93308939,49.43404943,44.28807947,41.37664346,41.37664346,41.37664346,41.37664346,41.37664346,41.37664346,41.37664346,40.11998500,38.57245854,37.13988199,36.80770554,36.80770554,-48.56735382,-78.32746843,-61.30980028,-40.81657174,-16.68854303,-28.48622286,-42.93853678,-53.63182607,-61.76403010,-69.03885775,-74.96578434,-79.86697756,-84.86808516,-90.55656934,-93.88609997,-94.42273786,-96.84697165,-97.45135364,-97.94616488,-39.12621359,-39.12621359,-39.12621359,-39.12621359,-33.00573301,-40.89595376,-52.55220418,-52.55220418,-52.55220418,-52.55220418,-56.62778367,-57.79153767,-57.79153767,-57.79153767,-67.62960032,-68.33139760,-68.33139760,-72.61466354,-74.25243941,50.07238295,37.72106736,29.51573131,23.86192561,20.48498172,18.16053697,16.53711590,15.21671759,14.13816083,13.25313237,12.51724319,11.89103855,11.41961598,11.01819272,10.65510128,10.32708871,10.02585873,126.84279976,-0.24728562,-0.31084196,0.06355635,0.32817879,12.00000000,4.00000000,1.00000000,0.00000000,0.00000000,0.00000000,-1.00000000,-0.43388374,-0.90096887,0.86602540,-0.50000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00389950,-0.00214985,-0.00225162,0.00284664,-0.00198540,-0.98518947,0.07000000,-0.04235145,0.00562995,0.00389221,45.89230067,125.96867792,117.08718578,1.00000000,1.26778571,0.68000000,42.77266498,0.00000000,0.05000000,-1.49550230,0.00000000,0.00000000,0.00000000,0.23911137,0.47447796,-0.00559705,-0.00173020,127.10519877,127.02733236,127.67830933,127.22609900,126.97190100,0.80684742,127.58000000,0.00000000,0.03245938,-0.02014370,913330.00000000,56.73502349,0.07429941,25.60079419,12.16878502,25.14675671,2.73128389,2738.06504831,-0.04324681,-40.89595376,1.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,1.00000000,0.00000000
2022.05.26 16:00,127.17500,127.42200,127.00400,127.35900,17157,55.34589324,51.11245206,48.52904864,46.96955686,46.07327078,45.60898920,45.42840155,45.43505797,45.48775559,127.32477945,127.87188789,128.24397171,127.39704115,0.50233333,0.47170000,0.48464286,0.46411111,0.47731818,0.48046154,0.47623333,0.51570588,0.51652632,0.49902381,0.49530435,0.48862000,0.49364815,0.49203571,53.16841749,50.77669903,50.77669903,50.77669903,50.77669903,50.77669903,50.77669903,51.28122998,54.08994869,56.59246575,55.98536330,49.48024948,44.32947020,41.41531323,41.41531323,41.41531323,41.41531323,41.41531323,41.41531323,41.41531323,40.15748031,38.60850757,37.17459216,36.84210526,43.05799648,21.12524251,25.05396050,38.51044505,55.14674302,57.13265727,29.89885136,8.35269873,-3.22265367,-8.88806472,-17.45951339,-25.36484878,-31.67862267,-36.37595417,-38.53339236,-45.09741304,-49.75819097,-55.08315922,-60.09566831,-21.45631068,-21.45631068,-21.45631068,-21.45631068,-20.80979284,-18.09991810,-41.99535963,-41.99535963,-41.99535963,-41.99535963,-41.99535963,-48.40041280,-48.40041280,-48.40041280,-48.40041280,-61.28532714,-61.28532714,-65.33795494,-66.52159357,35.55687607,28.42779018,23.62400368,19.86188116,17.47089077,15.74074085,14.69140950,13.78386152,13.00850047,12.35009892,11.78671738,11.29441945,10.92370652,10.60214508,10.30415354,10.02950067,9.77248754,126.84708358,-0.21562153,-0.29005867,0.07443714,0.44997341,16.00000000,4.00000000,1.00000000,1.00000000,0.00000000,-0.86602540,-0.50000000,-0.43388374,-0.90096887,0.86602540,-0.50000000,1.00000000,2.00000000,0.00000000,0.00000000,0.00143108,0.00001570,0.00080153,0.00364075,-0.00155225,-0.74356676,0.12000000,-0.03266651,0.00328206,0.00144473,47.03921862,125.97573674,117.08862004,1.00000000,1.26778571,0.68000000,42.77266498,0.00000000,0.03000000,-1.98339828,0.00000000,0.00000000,0.00000000,0.29231219,0.58004640,-0.00401095,-0.00029860,127.19136073,127.08770366,127.67312849,127.22102250,126.96683464,1.54281704,0.00000000,126.55000000,0.05714711,0.01437837,930487.00000000,64.64183950,0.02318412,25.72659157,13.47386906,23.62478777,5.67703343,2762.61802566,0.62343454,-18.09991810,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000
2022.05.26 20:00,127.35500,127.37100,127.03100,127.06900,7358,45.84259884,45.34024975,44.45516583,43.85720678,43.56648452,43.51191519,43.62389885,43.84854120,43.99040548,127.30041950,127.84040209,128.22070494,127.39377705,0.51483333,0.46280000,0.47728571,0.47161111,0.46368182,0.47165385,0.47800000,0.50882353,0.51550000,0.50021429,0.49515217,0.48646000,0.49537037,0.49139286,69.83441325,66.24872924,63.26860841,63.26860841,63.26860841,63.26860841,63.26860841,63.26860841,63.64509930,65.74102022,67.60844749,66.07422896,58.39685840,52.31788079,48.87857695,48.87857695,48.87857695,48.87857695,48.87857695,48.87857695,48.87857695,47.39407574,45.56596972,43.87365498,39.81184520,-9.12767187,-26.49753347,-9.95670996,8.43340462,26.93538743,13.73146455,-8.18557920,-21.90032151,-29.90216632,-36.21645263,-42.87755274,-48.89116968,-53.61230329,-57.60715374,-61.55286126,-64.85531693,-68.26199506,-71.57294766,-41.75084175,-49.61165049,-49.61165049,-49.61165049,-49.61165049,-41.85094185,-48.69942197,-58.81670534,-58.81670534,-58.81670534,-58.81670534,-62.35418876,-63.36429309,-63.36429309,-63.36429309,-71.90344282,-72.51258227,-72.51258227,-76.23033144,26.84757194,21.78973505,19.04154886,16.58911752,14.92050611,13.64358422,13.06284503,12.50183241,11.98642681,11.52559012,11.11463363,10.74199436,10.46199772,10.21293921,9.97447536,9.74891766,9.53281209,126.84892521,-0.21149016,-0.27036358,0.05887342,0.27874320,20.00000000,4.00000000,0.00000000,1.00000000,0.00000000,-0.86602540,0.50000000,-0.43388374,-0.90096887,0.86602540,-0.50000000,0.00000000,1.00000000,0.00000000,0.00000000,-0.00227703,0.00304698,-0.00299723,0.00096892,-0.00590656,-1.04519756,0.07000000,-0.12829452,0.00267571,0.00225075,45.24114258,126.00755945,117.16582848,1.00000000,1.18014286,0.63000000,45.08697046,0.00000000,0.02000000,-2.48158173,0.00000000,0.00000000,0.00000000,0.20754165,0.41183295,-0.00603410,-0.00254939,127.15597135,127.06569448,127.67255395,127.20936800,126.95520343,0.44772791,0.00000000,0.00000000,0.06844354,0.04127609,923129.00000000,66.91198234,0.01260765,25.84340342,12.79549650,22.43534414,1.30770644,2745.86365416,0.19910442,-41.85094185,1.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,-1.00000000,0.00000000,0.00000000,0.00000000
2022.05.27 00:00,127.06200,127.18900,126.90200,127.00100,15505,43.72979868,44.04434411,43.53235118,43.14736629,42.99188005,43.02944190,43.20758179,43.48173528,43.64390977,127.27190336,127.80748436,128.19655237,127.38986883,0.49683333,0.44590000,0.43235714,0.47188889,0.45318182,0.45823077,0.47563333,0.48555882,0.50194737,0.49959524,0.49360870,0.48524000,0.49220370,0.48721429,62.25749559,63.49892009,60.28464927,57.57281553,57.57281553,57.57281553,57.57281553,57.57281553,57.57281553,58.00768738,60.42861455,62.58561644,61.47412441,54.33125433,48.67549669,45.47563805,45.47563805,45.47563805,45.47563805,45.47563805,45.47563805,45.47563805,44.09448819,42.39365537,-58.60356413,-42.20966729,-62.85007510,-62.00070696,-52.45604495,-26.43030962,-20.66372405,-34.50947835,-45.61666667,-53.59851236,-59.51468710,-65.40456432,-70.05063205,-74.13600391,-78.22071790,-82.98197945,-84.23848673,-86.14361969,-87.19521505,-49.12485414,-56.21359223,-56.21359223,-56.21359223,-56.21359223,-54.51977401,-47.42014742,-62.76102088,-62.76102088,-62.76102088,-62.76102088,-62.76102088,-66.87306502,-66.87306502,-66.87306502,-66.87306502,-75.14518002,-75.14518002,-77.74696707,38.95458219,27.60100023,22.08553300,18.43778069,16.14242611,14.52368219,13.69282710,12.98548994,12.37893885,11.85762320,11.40439108,11.00116435,10.69401545,10.42320282,10.16773080,9.92834450,9.70082342,126.85018724,-0.21126769,-0.25232166,0.04105398,0.25213307,0.00000000,5.00000000,0.00000000,0.00000000,1.00000000,0.00000000,1.00000000,-0.97492791,-0.22252093,0.86602540,-0.50000000,0.00000000,1.00000000,0.00000000,1.00000000,-0.00053514,-0.00138390,-0.00279529,-0.00044075,-0.00660951,-1.08340672,0.05000000,-0.14387627,0.00225982,0.00048031,44.86078184,126.00508886,117.16532649,1.00000000,1.20014286,0.64000000,45.08697046,0.00000000,0.01000000,-2.69459136,0.00000000,0.00000000,0.00000000,0.18766443,0.37238979,-0.00631015,-0.00305259,127.10636442,127.03229747,127.67241718,127.24054200,126.98631514,0.05776281,0.00000000,0.00000000,0.05396163,0.05626705,907624.00000000,72.19363821,-0.02294882,26.23811679,12.23549998,23.42060179,-5.47741821,2737.56627242,0.08188912,-54.51977401,-1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2022.05.27 04:00,126.99900,127.17100,126.67600,126.81400,15131,37.95690079,40.50675708,41.01112776,41.20544900,41.41810454,41.70681268,42.06553960,42.47500688,42.69273348,127.22829352,127.76852419,128.16917510,127.38413879,0.52450000,0.45670000,0.44071429,0.47000000,0.45190909,0.46334615,0.46930000,0.47411765,0.50626316,0.50178571,0.49547826,0.48730000,0.48572222,0.49164286,35.76254826,43.82518043,43.88048956,41.81633345,39.93527508,39.93527508,39.93527508,39.93527508,39.93527508,39.93527508,40.55092889,43.97826743,47.03196347,47.22948249,41.74174174,37.39652318,34.93812838,34.93812838,34.93812838,34.93812838,34.93812838,34.93812838,34.93812838,33.87701537,-104.90130849,-89.48399739,-93.04532810,-109.00635357,-105.82429563,-89.50216008,-65.32575342,-70.94632563,-75.24443271,-79.45450961,-85.07991416,-90.21950903,-94.31992845,-96.70575148,-100.09143115,-105.00054559,-108.42384745,-106.82590779,-107.02680073,-81.50134048,-70.37037037,-74.36893204,-74.36893204,-74.36893204,-74.36893204,-62.73546274,-67.12427746,-73.60788863,-73.60788863,-73.60788863,-73.60788863,-75.87486744,-76.52218782,-76.52218782,-76.52218782,-81.99445983,-82.38482385,-82.38482385,55.02483302,38.20285505,29.11431683,23.39411567,19.79153888,17.32495273,15.87483560,14.74154663,13.82955284,13.08115553,12.45418193,11.91512403,11.49575345,11.13336315,10.80289239,10.50105998,10.22099769,126.84988693,-0.22360316,-0.24107211,0.01746895,0.15837219,4.00000000,5.00000000,0.00000000,0.00000000,1.00000000,0.86602540,0.50000000,-0.97492791,-0.22252093,0.86602540,-0.50000000,0.00000000,1.00000000,0.00000000,1.00000000,-0.00147243,-0.00427924,0.00103408,-0.00188896,-0.00832819,-1.25833027,0.02000000,-0.18102429,0.00390335,0.00145883,43.77992467,125.99783396,117.16385238,1.00000000,1.21628571,0.64000000,45.08697046,0.00000000,0.00000000,-3.03008797,0.00000000,0.00000000,0.00000000,0.13300205,0.26392111,-0.00747073,-0.00447574,127.00482347,126.96011398,127.66961418,127.24039900,126.98617243,-0.67724010,0.00000000,0.00000000,0.01493190,0.05281489,892493.00000000,66.15044343,-0.01089000,27.06679514,11.31565258,25.09226975,-0.30286302,2715.28694391,-0.10408945,-74.36893204,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-1.00000000,-1.00000000,0.00000000,0.00000000,0.00000000
2022.05.27 08:00,126.81400,127.19800,126.72500,127.04200,13618,48.00051315,46.34494853,45.17997839,44.43396307,44.03490276,43.89362344,43.93464279,44.10081448,44.21736225,127.21055128,127.74003305,128.14685480,127.38073442,0.45483333,0.46090000,0.45085714,0.46555556,0.45222727,0.46523077,0.46956667,0.46711765,0.50339474,0.50530952,0.49030435,0.48758000,0.48196296,0.49191071,34.71502591,40.90513490,42.74258220,42.90856731,40.90138936,39.06148867,39.06148867,39.06148867,39.06148867,39.06148867,39.06148867,39.68609865,43.16329611,46.26141553,46.52378463,41.11804112,36.83774834,34.41608662,34.41608662,34.41608662,34.41608662,34.41608662,34.41608662,34.41608662,-23.40803984,-43.55828221,-40.81574240,-55.92454313,-59.14994749,-56.04071291,-36.19018184,-31.12537668,-41.59232235,-50.21745755,-56.61981355,-62.17567061,-67.33752621,-71.82243961,-75.45717334,-79.24673476,-83.81904075,-85.40180926,-86.83506837,-47.33812950,-44.34072345,-52.23300971,-52.23300971,-52.23300971,-52.23300971,-50.65913371,-44.06224406,-60.38283063,-60.38283063,-60.38283063,-60.38283063,-60.38283063,-64.75748194,-64.75748194,-64.75748194,-64.75748194,-73.55787844,-73.55787844,57.74297934,42.76734794,32.95050718,26.44227451,22.20071555,19.26642630,17.43540083,16.02953779,14.91602583,14.01397728,13.26692741,12.63234453,12.13201115,11.70257234,11.31663067,10.96814879,10.64849112,126.85148123,-0.21253148,-0.23141677,0.01888529,0.31455073,8.00000000,5.00000000,1.00000000,0.00000000,1.00000000,0.86602540,-0.50000000,-0.97492791,-0.22252093,0.86602540,-0.50000000,0.00000000,2.00000000,0.00000000,1.00000000,0.00179791,-0.00021248,-0.00106151,-0.00331074,-0.00597003,-0.94938398,0.07000000,-0.12651718,0.00372318,0.00179468,45.11969623,126.00677513,117.16566911,1.00000000,1.21692857,0.64000000,45.08697046,0.00000000,0.00000000,-1.85833728,0.00000000,0.00000000,0.00000000,0.19964923,0.39617169,-0.00546448,-0.00265923,127.00972077,126.96004524,127.66236656,127.25076650,126.99651921,0.17888406,0.00000000,0.00000000,-0.02960900,0.02943693,906111.00000000,65.85838279,0.00776529,27.71829051,10.91299616,23.29044529,1.44767836,2739.77086525,-0.01180712,-52.23300971,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000
2022.05.27 12:00,127.04200,127.14000,126.82400,127.03100,13682,47.55482597,46.10242727,45.01468975,44.30967039,43.93570869,43.81115850,43.86401334,44.03894559,44.15906252,127.19345116,127.71222783,128.12475866,127.37725448,0.38816667,0.46600000,0.44278571,0.45850000,0.45727273,0.45276923,0.46113333,0.46797059,0.49660526,0.50380952,0.49086957,0.48696000,0.47951852,0.48246429,49.39620472,43.75955171,42.21061793,43.94546913,43.98848092,41.91799390,40.03236246,40.03236246,40.03236246,40.03236246,40.03236246,40.03236246,40.64702114,44.06881980,47.11757991,47.30789336,41.81104181,37.45860927,34.99613302,34.99613302,34.99613302,34.99613302,34.99613302,34.99613302,33.30215154,-35.69131833,-21.42802944,-42.31903789,-54.36775929,-52.51722541,-41.48148148,-23.11716904,-31.73722697,-42.41182344,-49.64193268,-55.34073648,-60.59213267,-65.27614081,-69.35820899,-72.97547672,-76.88349667,-80.37950532,-81.99861797,-31.99233716,-52.41286863,-46.01571268,-53.30097087,-53.30097087,-53.30097087,-53.30097087,-44.96314496,-51.44508671,-61.02088167,-61.02088167,-61.02088167,-61.02088167,-64.36903499,-65.32507740,-65.32507740,-65.32507740,-73.40720222,-73.98373984,59.37386713,46.02770000,35.93421079,28.93622266,24.23924964,20.94903671,18.81237015,17.18195094,15.89902519,14.86568410,14.01465326,13.29643758,12.72438901,12.23505837,11.79923330,11.40854681,11.05287681,126.85297101,-0.20231257,-0.22493751,0.02262494,0.32074773,12.00000000,5.00000000,1.00000000,0.00000000,0.00000000,0.00000000,-1.00000000,-0.97492791,-0.22252093,0.86602540,-0.50000000,0.00000000,1.00000000,0.00000000,1.00000000,-0.00008659,0.00023622,-0.00257540,-0.00177593,-0.00488038,-0.93295633,0.07000000,-0.10354220,0.00248758,0.00008659,45.07734390,126.00650062,117.16561334,1.00000000,1.21692857,0.64000000,45.08697046,0.00000000,0.00000000,-1.77736950,0.00000000,0.00000000,0.00000000,0.19643379,0.48554913,-0.00533408,-0.00271834,127.01140322,126.95871280,127.65992331,127.25684400,127.00258457,0.11175762,0.00000000,126.67600000,-0.05478505,-0.00502960,892429.00000000,65.47399958,-0.01386176,28.32325049,10.37689050,22.14629209,3.50809109,2738.58620191,-0.01810582,-53.30097087,1.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
