side,entry,sl,tp,lots,open_idx,open_time,exit,exit_time,close_idx,bars_held,pnl_pct,pnl_dollars,reason
long,0.739237818,0,0,1.0,1898,2022-03-22 04:00:00,0.745710828,2022-03-23 08:00:00,1905,7,0.008656329617324857,108.85811772020756,signal
short,0.749520066,0,0,1.0,1907,2022-03-23 16:00:00,0.7472594220000001,2022-03-24 04:00:00,1910,3,0.0029161220526948816,36.98928621297591,signal
long,0.75190035,0,0,1.0,1919,2022-03-25 16:00:00,0.7510797539999999,2022-03-25 20:00:00,1920,1,-0.0011913627051777038,-15.155800048959238,signal
short,0.7472505199999999,0,0,1.0,1927,2022-03-29 00:00:00,0.751520274,2022-04-04 08:00:00,1953,26,-0.005813952530939785,-73.87349345771851,signal
short,0.753789212,0,0,1.0,1955,2022-04-04 16:00:00,0.7418883479999999,2022-04-11 16:00:00,1985,30,0.015688052960354814,198.1772813183803,max_hold
short,0.74280141,0,0,1.0,1989,2022-04-12 08:00:00,0.741178206,2022-04-15 08:00:00,2007,18,0.002085246255792709,26.754849580702643,signal
long,0.7405180739999999,0,0,1.0,2008,2022-04-15 12:00:00,0.73900217,2022-04-15 16:00:00,2009,1,-0.0021470857541822826,-27.60572911248778,signal
long,0.739127796,0,0,1.0,2010,2022-04-15 20:00:00,0.7369425820000001,2022-04-18 12:00:00,2014,4,-0.0030564765549690345,-39.21366465084768,signal
short,0.7371325440000001,0,0,1.0,2018,2022-04-19 04:00:00,0.7433986499999999,2022-04-20 08:00:00,2025,7,-0.008600650325377416,-110.00646498847102,signal
short,0.7429113880000001,0,0,1.0,2032,2022-04-21 12:00:00,0.71679333,2022-04-25 12:00:00,2044,12,0.035056357032448804,444.5312850881882,signal
long,0.717723516,0,0,1.0,2046,2022-04-25 20:00:00,0.7122275259999999,2022-04-27 12:00:00,2056,10,-0.007757530898012274,-101.81764757921167,signal
long,0.714262824,0,0,1.0,2057,2022-04-27 16:00:00,0.709078156,2022-04-28 20:00:00,2064,7,-0.0073587678173769105,-95.8346269139429,signal
short,0.705668838,0,0,1.0,2070,2022-04-29 20:00:00,0.7040407799999999,2022-05-02 16:00:00,2075,5,0.0022071133544940506,28.532137321254872,signal
long,0.704910954,0,0,1.0,2076,2022-05-02 20:00:00,0.70975802,2022-05-04 00:00:00,2083,7,0.006776139422285038,87.79089593158596,signal
short,0.710497872,0,0,1.0,2084,2022-05-04 04:00:00,0.70784154,2022-05-06 12:00:00,2098,14,0.0036386910006115246,47.46191298828776,signal
short,0.710017968,0,0,1.0,2099,2022-05-06 16:00:00,0.694908954,2022-05-09 20:00:00,2106,7,0.02117976288059246,277.26723473982196,signal
long,0.692178408,0,0,1.0,2107,2022-05-10 00:00:00,0.694581056,2022-05-16 00:00:00,2131,24,0.0033711397700807904,45.06676828941559,signal
long,0.68898777,0,0,1.0,2132,2022-05-16 04:00:00,0.692981376,2022-05-16 12:00:00,2134,2,0.00569633801047003,76.40768012236592,signal
long,0.69793956,0,0,1.0,2137,2022-05-17 00:00:00,0.70455906,2022-05-19 20:00:00,2154,17,0.009384345607232811,126.5937091253755,signal
short,0.70515894,0,0,1.0,2158,2022-05-20 12:00:00,0.7019203559999999,2022-05-20 16:00:00,2159,1,0.004492700760484011,61.17474801429904,signal
long,0.7039507620000001,0,0,1.0,2160,2022-05-20 20:00:00,0.7101379440000001,2022-05-23 08:00:00,2163,3,0.008689225516883541,118.84818402668773,signal
short,0.710367898,0,0,1.0,2179,2022-05-26 00:00:00,0.70709139,2022-05-26 04:00:00,2180,1,0.004512410005047851,62.2554557317231,signal
short,0.707188534,0,0,1.0,2182,2022-05-26 12:00:00,0.709681908,2022-05-27 00:00:00,2185,3,-0.0036257556933183208,-50.24845434236217,signal
short,0.714317108,0,0,1.0,2188,2022-05-27 12:00:00,0.7158431399999999,2022-05-27 20:00:00,2190,2,-0.0022363509048139714,-30.880662714399218,signal
short,0.719536064,0,0,1.0,2195,2022-05-30 16:00:00,0.71969391,2022-05-30 20:00:00,2196,1,-0.00031937190906391734,-4.400186196035783,signal
short,0.717216528,0,0,1.0,2197,2022-05-31 00:00:00,0.715062984,2022-05-31 12:00:00,2200,3,0.00290264134459546,39.978729951779464,signal
long,0.719283828,0,0,1.0,2211,2022-06-02 08:00:00,0.72625472,2022-06-02 20:00:00,2214,3,0.00959143435267115,132.48842890606971,signal
short,0.726324706,0,0,1.0,2215,2022-06-03 00:00:00,0.7190737859999999,2022-06-07 04:00:00,2228,13,0.009883028169222223,137.8256603362039,signal
long,0.7184136539999999,0,0,1.0,2229,2022-06-07 08:00:00,0.7218755960000001,2022-06-07 16:00:00,2231,2,0.004718869993247877,66.45828576450269,signal
short,0.7192061300000001,0,0,1.0,2234,2022-06-08 04:00:00,0.7181936099999999,2022-06-09 00:00:00,2239,5,0.0013078300472775212,18.505762845240575,signal
short,0.7179663780000001,0,0,1.0,2240,2022-06-09 04:00:00,0.6987197159999999,2022-06-13 08:00:00,2253,13,0.02670719124148197,378.4003329314794,signal
long,0.6984796679999999,0,0,1.0,2254,2022-06-13 12:00:00,0.693621248,2022-06-13 16:00:00,2255,1,-0.007055707120167626,-102.63853453071344,signal
long,0.692148402,0,0,1.0,2256,2022-06-13 20:00:00,0.697750422,2022-06-16 12:00:00,2272,16,0.007993668906570682,115.46249491461195,signal
short,0.703779216,0,0,1.0,2273,2022-06-16 16:00:00,0.6979995720000001,2022-06-17 12:00:00,2278,5,0.008112297079258977,118.11265510952285,signal
long,0.6926184959999999,0,0,1.0,2279,2022-06-17 16:00:00,0.697830406,2022-06-20 12:00:00,2284,5,0.007424936209615889,108.98186231458882,signal
short,0.69481101,0,0,1.0,2286,2022-06-20 20:00:00,0.692558484,2022-06-22 20:00:00,2298,12,0.0031419261750040956,46.459033518512356,signal
long,0.689567886,0,0,1.0,2304,2022-06-23 20:00:00,0.690001972,2022-06-24 00:00:00,2305,1,0.0005295043734099527,7.854275455000553,signal
long,0.691468266,0,0,1.0,2308,2022-06-24 12:00:00,0.693881196,2022-06-24 20:00:00,2310,2,0.0033895744586490972,50.30505812881864,signal
short,0.69381121,0,0,1.0,2313,2022-06-27 08:00:00,0.6923584439999999,2022-06-27 12:00:00,2314,1,0.0019938923716728437,29.691885202494678,signal
long,0.692808534,0,0,1.0,2317,2022-06-28 00:00:00,0.692621448,2022-06-28 04:00:00,2318,1,-0.0003700399761529893,-5.521407229406907,signal
short,0.690591854,0,0,1.0,2324,2022-06-29 04:00:00,0.687907554,2022-06-29 08:00:00,2325,1,0.0037869557821340488,56.48467488318375,signal
long,0.688777728,0,0,1.0,2331,2022-06-30 08:00:00,0.691021768,2022-06-30 16:00:00,2333,2,0.0031580031391491258,47.28185472728023,signal
short,0.6899319859999999,0,0,1.0,2334,2022-06-30 20:00:00,0.681926358,2022-07-04 00:00:00,2341,7,0.011503503189370804,172.77520082191734,signal
short,0.68621273,0,0,1.0,2346,2022-07-04 20:00:00,0.6885776880000001,2022-07-05 00:00:00,2347,1,-0.0035463919082352607,-53.877248438376874,signal
short,0.686282716,0,0,1.0,2348,2022-07-05 04:00:00,0.679215816,2022-07-06 04:00:00,2354,6,0.010197359725434186,154.37021334322702,signal
short,0.6771545419999999,0,0,1.0,2357,2022-07-06 16:00:00,0.682026378,2022-07-07 12:00:00,2362,5,-0.007294570364411843,-111.55311743643978,signal
short,0.683443284,0,0,1.0,2363,2022-07-07 16:00:00,0.674114796,2022-07-11 16:00:00,2375,12,0.013549249642783773,205.69211108208958,signal
long,0.672564486,0,0,1.0,2378,2022-07-12 04:00:00,0.6735752580000001,2022-07-14 00:00:00,2389,11,0.0014028625820128482,21.585513218192585,signal
short,0.676824608,0,0,1.0,2390,2022-07-14 04:00:00,0.6739847699999999,2022-07-14 08:00:00,2391,1,0.00409582557494732,63.10990541826775,signal
long,0.671964366,0,0,1.0,2393,2022-07-14 16:00:00,0.67461505,2022-07-14 20:00:00,2394,1,0.003844679411765139,59.48279531491221,signal
short,0.6739851760000001,0,0,1.0,2395,2022-07-15 00:00:00,0.673954764,2022-07-15 04:00:00,2396,1,-5.4877345848196086e-05,-0.852296798985799,signal
long,0.683366646,0,0,1.0,2405,2022-07-18 16:00:00,0.681023768,2022-07-18 20:00:00,2406,1,-0.003528434814186106,-54.79690425773313,signal
long,0.680566086,0,0,1.0,2407,2022-07-19 00:00:00,0.68921213,2022-07-19 20:00:00,2412,5,0.012604194607781293,195.0535844806148,signal
long,0.689717916,0,0,1.0,2423,2022-07-21 16:00:00,0.6896520420000001,2022-07-22 04:00:00,2426,3,-0.00019550861079837498,-3.0636873796226087,signal
short,0.693701232,0,0,1.0,2428,2022-07-22 12:00:00,0.688507674,2022-07-25 00:00:00,2431,3,0.007386736018943652,115.73007111307538,signal
long,0.6910081739999999,0,0,1.0,2432,2022-07-25 04:00:00,0.693591254,2022-07-25 08:00:00,2433,1,0.0036381323364780794,57.42068404385376,signal
short,0.69561085,0,0,1.0,2435,2022-07-25 16:00:00,0.6953890500000001,2022-07-26 00:00:00,2437,2,0.0002188564410689378,3.4667805850435176,signal
short,0.694751022,0,0,1.0,2443,2022-07-27 00:00:00,0.69368871,2022-07-27 04:00:00,2444,1,0.0014290542458533658,22.641790905075915,signal
short,0.698850202,0,0,1.0,2448,2022-07-27 20:00:00,0.7004100539999999,2022-07-28 08:00:00,2451,3,-0.002332026256178805,-37.00118934094407,signal
long,0.6999599639999999,0,0,1.0,2455,2022-07-29 00:00:00,0.700169938,2022-07-29 04:00:00,2456,1,0.0001999800142856638,3.165591523226041,signal
short,0.699490074,0,0,1.0,2457,2022-07-29 08:00:00,0.6984496619999999,2022-08-01 00:00:00,2461,4,0.0013873863671152625,21.966079114455606,signal
short,0.70245948,0,0,1.0,2463,2022-08-01 08:00:00,0.7024504619999999,2022-08-01 20:00:00,2466,3,-8.716224884589387e-05,-1.381928788662626,signal
short,0.696840604,0,0,1.0,2468,2022-08-02 04:00:00,0.6893978519999999,2022-08-03 00:00:00,2473,5,0.01058070941514784,167.73904610106854,signal
long,0.693068586,0,0,1.0,2475,2022-08-03 08:00:00,0.693681236,2022-08-03 16:00:00,2477,2,0.000783967348074253,12.559963012815855,signal
short,0.695740824,0,0,1.0,2480,2022-08-04 04:00:00,0.69358869,2022-08-08 04:00:00,2492,12,0.0029932984320609995,47.99331439051532,signal
long,0.6988197359999999,0,0,1.0,2496,2022-08-08 20:00:00,0.697700432,2022-08-09 00:00:00,2497,1,-0.0017017063376125545,-27.366129165466212,signal
long,0.698419656,0,0,1.0,2499,2022-08-09 08:00:00,0.694920988,2022-08-10 00:00:00,2503,4,-0.00510940655083737,-82.02751320856653,signal
long,0.695769126,0,0,1.0,2504,2022-08-10 04:00:00,0.707998372,2022-08-10 20:00:00,2508,4,0.01747658617350044,279.13931755615437,signal
short,0.711597652,0,0,1.0,2513,2022-08-11 16:00:00,0.7094818679999999,2022-08-12 00:00:00,2515,2,0.0028732869326557595,46.69472602441284,signal
short,0.708948182,0,0,1.0,2522,2022-08-15 04:00:00,0.704520876,2022-08-15 08:00:00,2523,1,0.006144893650069285,100.14961131860348,signal
long,0.701010174,0,0,1.0,2529,2022-08-16 08:00:00,0.7018196080000001,2022-08-16 20:00:00,2532,3,0.0010546679777576364,17.294626393047622,signal
short,0.7014696779999999,0,0,1.0,2533,2022-08-17 00:00:00,0.694178808,2022-08-18 00:00:00,2539,6,0.01029370656873917,168.97599167199442,signal
long,0.6928685459999999,0,0,1.0,2540,2022-08-18 04:00:00,0.69356126,2022-08-18 08:00:00,2541,1,0.0008997769475886104,14.922298721996478,signal
short,0.69541089,0,0,1.0,2542,2022-08-18 12:00:00,0.6877875299999999,2022-08-22 16:00:00,2555,13,0.010862382254324603,180.30864166162584,signal
long,0.6876375,0,0,1.0,2556,2022-08-22 20:00:00,0.69266144,2022-08-23 20:00:00,2562,6,0.007206087873334349,120.91579866948942,signal
short,0.692021568,0,0,1.0,2565,2022-08-24 08:00:00,0.6906481019999999,2022-08-24 20:00:00,2568,3,0.0018847155977660234,31.85280346300028,signal
short,0.6952509219999999,0,0,1.0,2575,2022-08-26 00:00:00,0.6863372400000001,2022-08-29 00:00:00,2581,6,0.012720812915081425,215.3944227795395,signal
long,0.684456864,0,0,1.0,2582,2022-08-29 04:00:00,0.68476302,2022-08-29 08:00:00,2583,1,0.00034729772773517886,5.955404513326154,signal
short,0.690901792,0,0,1.0,2585,2022-08-29 16:00:00,0.6899879699999999,2022-08-29 20:00:00,2586,1,0.0012226510780277721,20.973101676034467,signal
short,0.694900992,0,0,1.0,2589,2022-08-30 08:00:00,0.6884376600000001,2022-08-31 04:00:00,2594,5,0.009201083282954837,158.02643951254527,signal
long,0.686227218,0,0,1.0,2596,2022-08-31 12:00:00,0.6838632000000001,2022-08-31 20:00:00,2598,2,-0.0035449493374654466,-61.443866136142596,signal
long,0.683016576,0,0,1.0,2601,2022-09-01 08:00:00,0.682283516,2022-09-01 12:00:00,2602,1,-0.001173268242321475,-20.26392314863929,signal
long,0.682176408,0,0,1.0,2608,2022-09-02 12:00:00,0.679194134,2022-09-05 20:00:00,2616,8,-0.004471704979865066,-77.14175490863133,signal
short,0.68281341,0,0,1.0,2617,2022-09-06 00:00:00,0.674164806,2022-09-06 16:00:00,2621,4,0.012566130854108452,215.8099961967516,signal
long,0.6725944919999999,0,0,1.0,2625,2022-09-07 08:00:00,0.673735226,2022-09-07 16:00:00,2627,2,0.001596020430687891,27.754398675937995,signal
long,0.6741247979999999,0,0,1.0,2629,2022-09-08 00:00:00,0.68371323,2022-09-09 20:00:00,2640,11,0.014123526605825939,245.9966079436524,signal
short,0.688122348,0,0,1.0,2643,2022-09-12 08:00:00,0.689077788,2022-09-13 00:00:00,2647,4,-0.001488474015960776,-26.291664509492282,signal
short,0.686932586,0,0,1.0,2648,2022-09-13 04:00:00,0.679555884,2022-09-13 12:00:00,2650,2,0.010638611255806634,187.63542976826045,signal
long,0.672944562,0,0,1.0,2652,2022-09-13 20:00:00,0.6755748580000001,2022-09-15 04:00:00,2660,8,0.003808636979222796,67.88836865371992,signal
long,0.67538505,0,0,1.0,2661,2022-09-15 08:00:00,0.667286516,2022-09-16 08:00:00,2667,6,-0.012090987955685494,-216.34083901289398,signal
long,0.66733344,0,0,1.0,2668,2022-09-16 12:00:00,0.67091579,2022-09-19 04:00:00,2672,4,0.005268155985109866,93.12199979189366,signal
long,0.6677635259999999,0,0,1.0,2673,2022-09-19 08:00:00,0.6724754780000001,2022-09-19 20:00:00,2676,3,0.0069563183170926685,123.61040824298904,signal
short,0.671685636,0,0,1.0,2678,2022-09-20 04:00:00,0.668943762,2022-09-20 20:00:00,2682,4,0.003982079254110954,71.25184666364892,signal
long,0.663012576,0,0,1.0,2688,2022-09-21 20:00:00,0.66006796,2022-09-22 04:00:00,2690,2,-0.0045412671894778,-81.58104063854364,signal
short,0.661227728,0,0,1.0,2696,2022-09-23 04:00:00,0.649259826,2022-09-26 00:00:00,2701,5,0.017999516238072787,321.88169523422016,signal
long,0.64552908,0,0,1.0,2706,2022-09-26 20:00:00,0.6482803180000001,2022-09-27 04:00:00,2708,2,0.004161989250740029,75.76767710067747,signal
long,0.647009376,0,0,1.0,2710,2022-09-27 12:00:00,0.648780218,2022-09-29 04:00:00,2720,10,0.002636964974059348,48.20489683072505,signal
long,0.6508001339999999,0,0,1.0,2725,2022-09-30 00:00:00,0.647450484,2022-09-30 12:00:00,2728,3,-0.0052469718965974755,-96.16991818488772,signal
short,0.642861402,0,0,1.0,2729,2022-09-30 16:00:00,0.6403580459999999,2022-09-30 20:00:00,2730,1,0.003794083533732,69.175557325647,signal
long,0.642318438,0,0,1.0,2731,2022-10-03 00:00:00,0.644731028,2022-10-03 08:00:00,2733,2,0.003656065305414832,66.9120529049586,signal
short,0.6512697199999999,0,0,1.0,2736,2022-10-03 20:00:00,0.649139802,2022-10-05 00:00:00,2743,7,0.0031704084568831992,58.235866419600086,signal
short,0.653339306,0,0,1.0,2750,2022-10-06 04:00:00,0.6479695679999999,2022-10-06 08:00:00,2751,1,0.00811891159874601,149.60559955590048,signal
long,0.640388052,0,0,1.0,2756,2022-10-07 04:00:00,0.636292716,2022-10-10 00:00:00,2761,5,-0.006495084960142269,-120.65536406946556,signal
long,0.630146004,0,0,1.0,2763,2022-10-10 08:00:00,0.632513472,2022-10-10 12:00:00,2764,1,0.0036570150171101995,67.49297346883502,signal
long,0.6264752699999999,0,0,1.0,2773,2022-10-12 00:00:00,0.625784818,2022-10-12 08:00:00,2775,2,-0.001202121716632091,-22.267198744077056,signal
long,0.628645704,0,0,1.0,2779,2022-10-13 00:00:00,0.630313912,2022-10-14 00:00:00,2785,6,0.0025536537025313143,47.24509825256438,signal
short,0.632443486,0,0,1.0,2786,2022-10-14 04:00:00,0.6297959339999999,2022-10-14 08:00:00,2787,1,0.00408622700463723,75.79226176506481,signal
short,0.631263722,0,0,1.0,2788,2022-10-14 12:00:00,0.621114198,2022-10-14 16:00:00,2789,1,0.015978104358419034,297.5765065609204,signal
long,0.62427483,0,0,1.0,2793,2022-10-17 08:00:00,0.627464482,2022-10-17 12:00:00,2794,1,0.005009371460643541,94.78529657192146,signal
short,0.62872423,0,0,1.0,2796,2022-10-17 20:00:00,0.6293058359999999,2022-10-18 16:00:00,2801,5,-0.0010250573975809731,-19.49288100949757,signal
long,0.63082614,0,0,1.0,2802,2022-10-18 20:00:00,0.627594456,2022-10-20 20:00:00,2814,12,-0.00522293926183856,-99.21958766438051,signal
short,0.6359827779999999,0,0,1.0,2819,2022-10-21 16:00:00,0.634746924,2022-10-24 04:00:00,2822,3,0.0018432192863560926,34.8325452883736,signal
long,0.631036182,0,0,1.0,2826,2022-10-24 20:00:00,0.631853604,2022-10-25 08:00:00,2829,3,0.0011953647085802318,22.631242454604,signal
short,0.645800814,0,0,1.0,2836,2022-10-26 12:00:00,0.6487997339999999,2022-10-26 16:00:00,2837,1,-0.004743722855387892,-89.91788973589017,signal
short,0.65081981,0,0,1.0,2840,2022-10-27 04:00:00,0.6468593460000001,2022-10-27 08:00:00,2841,1,0.0059853464186960465,112.91483772645569,signal
short,0.64632071,0,0,1.0,2842,2022-10-27 12:00:00,0.647009376,2022-10-28 04:00:00,2846,4,-0.0011655174580433125,-22.119339833624704,signal
short,0.640541866,0,0,1.0,2848,2022-10-28 12:00:00,0.6420283800000001,2022-10-31 04:00:00,2852,4,-0.0024207132568600993,-45.887062143394616,signal
short,0.642081558,0,0,1.0,2858,2022-11-01 04:00:00,0.63932784,2022-11-01 20:00:00,2862,4,0.004188735544091138,79.20949966183339,signal
short,0.6423515040000001,0,0,1.0,2865,2022-11-02 08:00:00,0.6348269400000001,2022-11-02 20:00:00,2868,3,0.011614091043834485,220.5438235048853,signal
short,0.63657266,0,0,1.0,2870,2022-11-03 04:00:00,0.6313262399999999,2022-11-03 08:00:00,2871,1,0.008141667180617033,156.40041048533615,signal
long,0.6293858520000001,0,0,1.0,2873,2022-11-03 16:00:00,0.628434288,2022-11-03 20:00:00,2874,1,-0.0016118928984124531,-31.216362130337036,signal
long,0.628945764,0,0,1.0,2875,2022-11-04 00:00:00,0.647140546,2022-11-07 12:00:00,2884,9,0.028829015888880396,557.4107303744386,signal
long,0.647389452,0,0,1.0,2885,2022-11-07 16:00:00,0.647490476,2022-11-07 20:00:00,2886,1,5.6048263820036905e-05,1.1149384055772378,signal
short,0.6467406259999999,0,0,1.0,2887,2022-11-08 00:00:00,0.648649704,2022-11-09 00:00:00,2893,6,-0.0030518448714246444,-60.712135113260274,signal
long,0.6429685679999999,0,0,1.0,2898,2022-11-09 20:00:00,0.661507672,2022-11-10 20:00:00,2904,6,0.0287336085505196,569.8700030417345,signal
short,0.670385896,0,0,1.0,2910,2022-11-11 20:00:00,0.669963966,2022-11-14 20:00:00,2916,6,0.0005293837661525247,10.800880817072278,signal
short,0.67341529,0,0,1.0,2927,2022-11-16 16:00:00,0.6696339,2022-11-17 08:00:00,2931,4,0.0055152422675166695,112.58563887330298,signal
short,0.66851627,0,0,1.0,2934,2022-11-17 20:00:00,0.671104194,2022-11-18 04:00:00,2936,2,-0.003971145873532687,-81.51225370072997,signal
short,0.666706632,0,0,1.0,2940,2022-11-18 20:00:00,0.660962166,2022-11-22 04:00:00,2948,8,0.00851618247709287,174.11008950798427,signal
long,0.663392652,0,0,1.0,2950,2022-11-22 12:00:00,0.663857202,2022-11-23 04:00:00,2954,4,0.0006002640119685981,12.376679876977304,signal
long,0.665823138,0,0,1.0,2956,2022-11-23 12:00:00,0.67621473,2022-11-25 04:00:00,2966,10,0.015507135599423925,319.9293245583661,signal
long,0.674414856,0,0,1.0,2969,2022-11-25 16:00:00,0.674525068,2022-11-25 20:00:00,2970,1,6.341870144102215e-05,1.3286873161040442,signal
long,0.6678035339999999,0,0,1.0,2972,2022-11-28 04:00:00,0.667856402,2022-11-28 16:00:00,2975,3,-2.0833003558140472e-05,-0.4365006286698963,signal
long,0.672574488,0,0,1.0,2985,2022-11-30 08:00:00,0.67841429,2022-11-30 20:00:00,2988,3,0.008582758719209709,179.8253198518827,signal
short,0.680173938,0,0,1.0,2995,2022-12-02 00:00:00,0.679275828,2022-12-02 20:00:00,3000,5,0.0012204122501971884,25.789447367106096,signal
short,0.681343704,0,0,1.0,3003,2022-12-05 08:00:00,0.67083414,2022-12-05 16:00:00,3005,2,0.015324761303731116,324.23425183826913,signal
long,0.672114396,0,0,1.0,3007,2022-12-06 00:00:00,0.6688362059999999,2022-12-06 16:00:00,3011,4,-0.004977428633443628,-106.92399876629447,signal
short,0.668486276,0,0,1.0,3012,2022-12-06 20:00:00,0.67233444,2022-12-07 20:00:00,3018,6,-0.0058565340354122504,-125.18253860670491,signal
long,0.671774328,0,0,1.0,3021,2022-12-08 08:00:00,0.67916414,2022-12-09 20:00:00,3030,9,0.01090043823050052,231.630691452746,signal
long,0.674294832,0,0,1.0,3035,2022-12-12 16:00:00,0.6741851360000001,2022-12-12 20:00:00,3036,1,-0.00026268254596363485,-5.64276218268188,signal
long,0.676215216,0,0,1.0,3037,2022-12-13 00:00:00,0.676354702,2022-12-13 08:00:00,3039,2,0.00010627456569983774,2.282315987504184,signal
short,0.68406316,0,0,1.0,3044,2022-12-14 04:00:00,0.6863372400000001,2022-12-14 20:00:00,3048,4,-0.00342437139284049,-73.54843667598712,signal
short,0.68456306,0,0,1.0,3049,2022-12-15 00:00:00,0.6774054540000001,2022-12-15 08:00:00,3051,2,0.010355729235521308,221.65806340926255,signal
long,0.6762252179999999,0,0,1.0,3052,2022-12-15 12:00:00,0.6678664000000001,2022-12-15 16:00:00,3053,1,-0.012460997161155597,-269.4821188536805,signal
short,0.669776018,0,0,1.0,3054,2022-12-15 20:00:00,0.6703940519999999,2022-12-16 04:00:00,3056,2,-0.0010227472817635791,-21.842369384183286,signal
long,0.6692738279999999,0,0,1.0,3058,2022-12-16 12:00:00,0.669776018,2022-12-19 20:00:00,3066,8,0.0006503505725014979,13.875049447465376,signal
short,0.6691661400000001,0,0,1.0,3067,2022-12-20 00:00:00,0.6646829099999999,2022-12-20 04:00:00,3068,1,0.00659972631908747,140.89490574437428,signal
short,0.6733752980000001,0,0,1.0,3079,2022-12-22 00:00:00,0.666243222,2022-12-22 16:00:00,3083,4,0.01049153197508605,225.45770456906257,signal
long,0.668163606,0,0,1.0,3086,2022-12-23 04:00:00,0.6711657400000001,2022-12-23 20:00:00,3090,4,0.004393112125595246,95.39621392996608,signal
short,0.670825808,0,0,1.0,3093,2022-12-26 08:00:00,0.672964566,2022-12-27 20:00:00,3102,9,-0.003288246448621969,-71.71779630920884,signal
long,0.6752850300000001,0,0,1.0,3104,2022-12-28 04:00:00,0.673425288,2022-12-28 20:00:00,3108,4,-0.002854010406539077,-62.042274182351484,signal
long,0.6736146959999999,0,0,1.0,3112,2022-12-29 12:00:00,0.677444484,2022-12-30 04:00:00,3116,4,0.005585428216964126,121.07302069673085,signal
long,0.679575888,0,0,1.0,3123,2023-01-02 08:00:00,0.679494074,2023-01-02 20:00:00,3126,3,-0.00022038979228772884,-4.803981765087464,signal
short,0.6794040920000001,0,0,1.0,3128,2023-01-03 04:00:00,0.672244422,2023-01-03 08:00:00,3129,1,0.010438161433387513,227.47734946529678,signal
long,0.67383474,0,0,1.0,3130,2023-01-03 12:00:00,0.67261545,2023-01-03 16:00:00,3131,1,-0.001909479279741475,-42.04737034479374,signal
long,0.67653528,0,0,1.0,3133,2023-01-04 00:00:00,0.679953982,2023-01-04 04:00:00,3134,1,0.004953250142402109,108.86394836592243,signal
short,0.6832333260000001,0,0,1.0,3138,2023-01-04 20:00:00,0.676095192,2023-01-06 00:00:00,3145,7,0.01034757878218615,228.54852438751,signal
long,0.67423482,0,0,1.0,3147,2023-01-06 08:00:00,0.68721253,2023-01-10 12:00:00,3160,13,0.019148056634037427,427.30225859673817,signal
short,0.690991774,0,0,1.0,3165,2023-01-11 08:00:00,0.689457864,2023-01-11 16:00:00,3167,2,0.0021198672367987227,48.2121421625299,signal
short,0.69151167,0,0,1.0,3170,2023-01-12 04:00:00,0.6913782479999999,2023-01-12 08:00:00,3171,1,9.294251389872447e-05,2.118272621266757,signal
short,0.69791039,0,0,1.0,3172,2023-01-12 12:00:00,0.692558484,2023-01-13 12:00:00,3178,6,0.007568471592749919,172.51067944664373,signal
short,0.696430686,0,0,1.0,3179,2023-01-13 16:00:00,0.6964792679999999,2023-01-16 08:00:00,3183,4,-0.00016975855742219293,-3.898648181952573,signal
short,0.695100952,0,0,1.0,3186,2023-01-16 20:00:00,0.695149002,2023-01-17 08:00:00,3189,3,-0.00016912664967831345,-3.883476523339381,signal
long,0.69478893,0,0,1.0,3190,2023-01-17 12:00:00,0.69906016,2023-01-18 00:00:00,3193,3,0.006047521665320819,138.83936356500556,signal
short,0.70405916,0,0,1.0,3196,2023-01-18 12:00:00,0.69423882,2023-01-18 20:00:00,3198,2,0.013848174468747745,319.8498882296463,signal
long,0.688447662,0,0,1.0,3201,2023-01-19 08:00:00,0.689752022,2023-01-19 16:00:00,3203,2,0.0017946393052025566,42.02461810916985,signal
long,0.690958164,0,0,1.0,3204,2023-01-19 20:00:00,0.693021368,2023-01-20 08:00:00,3207,3,0.00288600422933861,67.70211980251545,signal
long,0.691408254,0,0,1.0,3208,2023-01-20 12:00:00,0.6984002920000001,2023-01-23 00:00:00,3211,3,0.010012748813091308,235.56469176271733,signal
short,0.704189134,0,0,1.0,3217,2023-01-24 00:00:00,0.708331638,2023-01-25 16:00:00,3227,10,-0.005982658223465197,-142.16016642858108,signal
long,0.710402052,0,0,1.0,3228,2023-01-25 20:00:00,0.71120773,2023-01-26 20:00:00,3234,6,0.001034115530398394,24.425684979697948,signal
short,0.7121375440000001,0,0,1.0,3235,2023-01-27 00:00:00,0.705331038,2023-01-31 20:00:00,3252,17,0.009457853054297192,223.6243709851962,signal
long,0.70669131,0,0,1.0,3254,2023-02-01 04:00:00,0.694581056,2023-02-06 04:00:00,3272,18,-0.017236554289877977,-411.4008762894823,signal
long,0.689097792,0,0,1.0,3274,2023-02-06 12:00:00,0.693681236,2023-02-09 00:00:00,3289,15,0.006551369447429592,153.67239016609395,signal
long,0.695469066,0,0,1.0,3290,2023-02-09 04:00:00,0.6974804760000001,2023-02-09 08:00:00,3291,1,0.002792163143313763,65.9235352925215,signal
short,0.700849802,0,0,1.0,3292,2023-02-09 12:00:00,0.69383874,2023-02-10 00:00:00,3295,3,0.009903658387278837,234.480257327355,signal
short,0.69391119,0,0,1.0,3298,2023-02-10 12:00:00,0.696569286,2023-02-13 20:00:00,3306,8,-0.003930599705417632,-93.9830193273719,signal
short,0.6992101300000001,0,0,1.0,3310,2023-02-14 12:00:00,0.698519676,2023-02-14 20:00:00,3312,2,0.000887477112209627,21.13670743040398,signal
