side,entry,sl,tp,lots,open_idx,open_time,mfe,mae,exit,exit_time,close_idx,bars_held,pnl_pct,pnl_dollars,swap_pct,mae_pct,mfe_pct,reason,ambiguous
short,105.8418274,0,0,1.0,8998,2020-10-09 08:00:00,0.0023887285982365893,-0.00011500746254121775,105.6101178,2020-10-09 20:00:00,9001,3,0.0020892063439562464,43.907117689786375,0.0,-0.00011500746254121775,0.0023887285982365893,signal,False
short,105.598876,0,0,1.0,9002,2020-10-12 00:00:00,0.0010215639037673518,-2.0113850454193355e-05,105.6221202,2020-10-12 08:00:00,9004,2,-0.00032011787322427086,-6.741707403322162,0.0,-2.0113850454193355e-05,0.0010215639037673518,signal,False
short,105.35192540000001,0,0,1.0,9005,2020-10-12 12:00:00,0.0019071829891778786,-0.0018041872445929538,105.18703319999999,2020-10-14 20:00:00,9019,14,0.0014651560175475012,30.846422468509456,0.0,-0.0018041872445929538,0.0019071829891778786,signal,False
long,105.24304439999999,0,0,1.0,9023,2020-10-15 12:00:00,0.0013393341175524974,0.0013393341175524974,105.3629232,2020-10-15 16:00:00,9024,1,0.0010390662507289582,21.907862761409206,0.0,0.0013393341175524974,0.0013393341175524974,signal,False
long,105.24904559999999,0,0,1.0,9027,2020-10-16 04:00:00,0.004351150144776283,-0.00022846382941446632,105.35792420000001,2020-10-21 00:00:00,9044,17,0.0009344853901461457,19.72333335821348,0.0,-0.00022846382941446632,0.004351150144776283,signal,False
short,104.9220114,0,0,1.0,9046,2020-10-21 08:00:00,0.003955427411869054,0.0010389755070974553,104.8339626,2020-10-22 16:00:00,9054,8,0.0007391833021988339,15.615848943983496,0.0,0.0010389755070974553,0.003955427411869054,signal,False
short,104.839028,0,0,1.0,9055,2020-10-22 20:00:00,0.0021177991081717637,-0.001640343327105214,105.0320022,2020-10-26 12:00:00,9065,10,-0.0019406713957706167,-41.02856814682335,0.0,-0.001640343327105214,0.0021177991081717637,signal,False
short,104.7360486,0,0,1.0,9069,2020-10-27 04:00:00,8.639432288072639e-05,8.639432288072639e-05,104.7479454,2020-10-27 08:00:00,9070,1,-0.0002135883982547187,-4.506800909157235,0.0,8.639432288072639e-05,8.639432288072639e-05,signal,False
long,104.26384859999999,0,0,1.0,9075,2020-10-28 04:00:00,0.0011715604367207968,0.0003563210115381572,104.2961366,2020-10-28 20:00:00,9079,4,0.00020967588894477384,4.423300425269476,0.0,0.0003563210115381572,0.0011715604367207968,signal,False
short,104.4151128,0,0,1.0,9081,2020-10-29 04:00:00,0.0018207402635685179,0.0005086696607007646,104.3828724,2020-10-29 12:00:00,9083,2,0.00020877139463288763,4.405142767319379,0.0,0.0005086696607007646,0.0018207402635685179,signal,False
long,104.57391059999999,0,0,1.0,9086,2020-10-30 00:00:00,-0.001012782245517241,-0.002026419388776267,104.44710640000001,2020-10-30 12:00:00,9089,3,-0.0013125796890680777,-27.701630634177395,0.0,-0.002026419388776267,-0.001012782245517241,signal,False
long,104.5819122,0,0,1.0,9090,2020-10-30 16:00:00,0.0011960748983129478,0.0003928767330379686,104.6860586,2020-11-02 00:00:00,9092,2,0.0008958356833333033,18.88154775981814,0.0,0.0003928767330379686,0.0011960748983129478,signal,False
long,104.7169392,0,0,1.0,9093,2020-11-02 04:00:00,0.0012611216581472138,-0.0005628430361913932,104.694057,2020-11-03 04:00:00,9099,6,-0.00031851479020309224,-6.71935706290875,0.0,-0.0005628430361913932,0.0012611216581472138,signal,False
long,104.72594099999999,0,0,1.0,9100,2020-11-03 08:00:00,-0.0007060428323101982,-0.0007060428323101982,104.6310696,2020-11-03 12:00:00,9101,1,-0.0010059016237437119,-21.213643895276704,0.0,-0.0007060428323101982,-0.0007060428323101982,signal,False
short,104.4721014,0,0,1.0,9102,2020-11-03 16:00:00,0.00018283732923933237,-0.00449783811853136,104.4948948,2020-11-04 12:00:00,9107,5,-0.00031817690746668213,-6.703341485673571,0.0,-0.00449783811853136,0.00018283732923933237,signal,False
long,104.59191419999999,0,0,1.0,9108,2020-11-04 16:00:00,-0.0006684474658939293,-0.00268581182540384,104.29013780000001,2020-11-05 00:00:00,9110,2,-0.0029852746630387233,-62.873665206184015,0.0,-0.00268581182540384,-0.0006684474658939293,signal,False
short,104.27714040000001,0,0,1.0,9111,2020-11-05 04:00:00,0.005870322082595211,0.0003178107864569685,103.7387436,2020-11-05 16:00:00,9114,3,0.005063133529887256,106.31766675456542,0.0,0.0003178107864569685,0.005870322082595211,signal,False
long,103.48069199999999,0,0,1.0,9115,2020-11-05 20:00:00,0.001317231237688417,-0.00199739677040418,103.30833419999999,2020-11-06 20:00:00,9121,6,-0.0017656034731580686,-37.26255013327509,0.0,-0.00199739677040418,0.001317231237688417,signal,False
short,105.4349088,0,0,1.0,9126,2020-11-09 16:00:00,0.000729443415613769,0.000729443415613769,105.3790716,2020-11-09 20:00:00,9127,1,0.0004295893042969004,9.050350301885018,0.0,0.000729443415613769,0.000729443415613769,signal,False
short,105.0699818,0,0,1.0,9134,2020-11-11 00:00:00,0.0050060140012320505,-0.004720836451120513,104.6069172,2020-11-16 04:00:00,9153,19,0.004307201677082575,90.78072876325692,0.0,-0.004720836451120513,0.0050060140012320505,signal,False
short,104.5210916,0,0,1.0,9154,2020-11-16 08:00:00,0.0021726868378784563,-0.0030702740957595713,104.3148588,2020-11-17 08:00:00,9160,6,0.00187312137524604,39.64888277781496,0.0,-0.0030702740957595713,0.0021726868378784563,signal,False
long,104.1638286,0,0,1.0,9161,2020-11-17 12:00:00,0.0005968617017596536,-0.0037520567864381097,103.75224539999999,2020-11-19 04:00:00,9171,10,-0.004051306375080857,-85.91576218603102,0.0,-0.0037520567864381097,0.0005968617017596536,signal,False
long,103.8447648,0,0,1.0,9174,2020-11-19 16:00:00,-0.0010473787504787992,-0.0010473787504787992,103.7152528,2020-11-19 20:00:00,9175,1,-0.0013471692747287266,-28.45357859953808,0.0,-0.0010473787504787992,-0.0010473787504787992,signal,False
long,103.8047568,0,0,1.0,9177,2020-11-20 04:00:00,-5.5457959514243946e-05,-5.5457959514243946e-05,103.77824020000001,2020-11-20 08:00:00,9178,1,-0.00035544686792227684,-7.497283875364434,0.0,-5.5457959514243946e-05,-5.5457959514243946e-05,signal,False
long,103.8177594,0,0,1.0,9179,2020-11-20 12:00:00,0.0001756982630468772,0.0001756982630468772,103.8152328,2020-11-20 16:00:00,9180,1,-0.00012433687660567966,-2.621650661673777,0.0,0.0001756982630468772,0.0001756982630468772,signal,False
long,103.8337626,0,0,1.0,9181,2020-11-20 20:00:00,-0.00040220636288488333,-0.0011245147731938328,103.6962566,2020-11-23 12:00:00,9185,4,-0.0014242898702392002,-30.027505193448476,0.0,-0.0011245147731938328,-0.00040220636288488333,signal,False
long,104.5178994,0,0,1.0,9187,2020-11-23 20:00:00,0.0004889172122033487,-0.001472469317537779,104.34312720000001,2020-11-24 04:00:00,9189,2,-0.0017721748236741973,-37.30855473089914,0.0,-0.001472469317537779,0.0004889172122033487,signal,False
long,104.64592499999999,0,0,1.0,9192,2020-11-24 16:00:00,-0.0019009340306370122,-0.0019009340306370122,104.4261106,2020-11-24 20:00:00,9193,1,-0.002200553843830899,-46.24486692188218,0.0,-0.0019009340306370122,-0.0019009340306370122,signal,False
short,104.384119,0,0,1.0,9197,2020-11-25 12:00:00,0.000451400083186936,0.000451400083186936,104.3578674,2020-11-25 16:00:00,9198,1,0.00015149036320357144,3.1765800196830356,0.0,0.000451400083186936,0.000451400083186936,signal,False
short,104.3101338,0,0,1.0,9200,2020-11-26 00:00:00,0.00353881053117775,-0.0004205363218506055,103.9617882,2020-11-27 04:00:00,9207,7,0.0032395182932840015,67.93929192110417,0.0,-0.0004205363218506055,0.00353881053117775,signal,False
long,104.0568072,0,0,1.0,9208,2020-11-27 08:00:00,0.0009436460971868714,-0.0003056714967128908,104.00419500000001,2020-11-27 20:00:00,9211,3,-0.0006056103624135073,-12.742026622708433,0.0,-0.0003056714967128908,0.0009436460971868714,signal,False
long,103.8867732,0,0,1.0,9212,2020-11-30 00:00:00,-0.00029621865278994656,-0.00029621865278994656,103.8352288,2020-11-30 04:00:00,9213,1,-0.0005961594090593758,-12.535582525441729,0.0,-0.00029621865278994656,-0.00029621865278994656,signal,False
long,104.30485680000001,0,0,1.0,9216,2020-11-30 16:00:00,0.0006916571501393891,-0.00024789641435003524,104.304135,2020-12-01 16:00:00,9222,6,-0.00010692009962097938,-2.2468934922411403,0.0,-0.00024789641435003524,0.0006916571501393891,signal,False
short,104.41111360000001,0,0,1.0,9225,2020-12-02 04:00:00,-0.0023645605480832063,-0.0023645605480832063,104.6789316,2020-12-02 08:00:00,9226,1,-0.002665033460192797,-55.99888250222164,0.0,-0.0023645605480832063,-0.0023645605480832063,signal,False
short,104.49509680000001,0,0,1.0,9230,2020-12-03 00:00:00,0.00038371943974327037,0.00038371943974327037,104.47589099999999,2020-12-03 04:00:00,9231,1,8.37961836312977e-05,1.7560706314975425,0.0,0.00038371943974327037,0.00038371943974327037,signal,False
long,104.29285440000001,0,0,1.0,9232,2020-12-03 08:00:00,-3.695746963857857e-05,-0.004438026005356047,104.08117960000001,2020-12-08 12:00:00,9251,19,-0.0021296193945191054,-44.63300463930963,0.0,-0.004438026005356047,-3.695746963857857e-05,signal,False
long,104.1568272,0,0,1.0,9254,2020-12-09 00:00:00,-4.6345497743752665e-05,-4.6345497743752665e-05,104.1311696,2020-12-09 04:00:00,9255,1,-0.00034633622864414765,-7.243128432479074,0.0,-4.6345497743752665e-05,-4.6345497743752665e-05,signal,False
long,104.3628684,0,0,1.0,9258,2020-12-09 16:00:00,-0.0008132049387020358,-0.0013210483969411683,104.2571444,2020-12-10 00:00:00,9260,2,-0.0011130422977143378,-23.269630825963258,0.0,-0.0013210483969411683,-0.0008132049387020358,signal,False
short,104.3921174,0,0,1.0,9261,2020-12-10 04:00:00,0.0002118684873039951,-0.0006311070379725318,104.390874,2020-12-10 12:00:00,9263,2,-8.808913899846811e-05,-1.8395709061844736,0.0,-0.0006311070379725318,0.0002118684873039951,signal,False
long,104.265849,0,0,1.0,9265,2020-12-10 20:00:00,-0.002645631361041409,-0.002645631361041409,103.969202,2020-12-11 00:00:00,9266,1,-0.0029451022347691926,-61.49733333456606,0.0,-0.002645631361041409,-0.002645631361041409,signal,False
short,104.00919400000001,0,0,1.0,9268,2020-12-11 08:00:00,0.000915246011809364,-0.00035387256245826267,103.9347828,2020-12-11 16:00:00,9270,2,0.0006154290610118018,12.813063551487938,0.0,-0.00035387256245826267,0.000915246011809364,signal,False
short,104.0121934,0,0,1.0,9277,2020-12-14 20:00:00,-0.0006999813927584448,-0.0006999813927584448,104.10581699999999,2020-12-15 00:00:00,9278,1,-0.0010001213890369375,-20.835066489611307,0.0,-0.0006999813927584448,-0.0006999813927584448,signal,False
long,104.0838126,0,0,1.0,9279,2020-12-15 04:00:00,-0.0004017204880905764,-0.007626667203772236,103.47330120000001,2020-12-16 12:00:00,9287,8,-0.005965574912654506,-124.15377080946341,0.0,-0.007626667203772236,-0.0004017204880905764,signal,False
short,103.289338,0,0,1.0,9291,2020-12-17 04:00:00,0.002259071502617273,-0.004334058177427704,103.440684,2020-12-22 00:00:00,9308,17,-0.0015652625617564105,-32.38144564778779,0.0,-0.004334058177427704,0.002259071502617273,signal,False
long,103.4176794,0,0,1.0,9310,2020-12-22 08:00:00,0.0022174216374846283,0.0005155849590646141,103.62627060000001,2020-12-22 16:00:00,9312,2,0.0019169781531571956,39.59550458847674,0.0,0.0005155849590646141,0.0022174216374846283,signal,False
long,103.465689,0,0,1.0,9316,2020-12-23 08:00:00,0.002080989379967303,0.0003992724583316449,103.5552848,2020-12-25 04:00:00,9327,11,0.0007659469710775123,15.851090937115181,0.0,0.0003992724583316449,0.002080989379967303,signal,False
